,FFP_TIER,AVG_INTERVAL,avg_discount,EXCHANGE_COUNT,Point_NotFlight,Ration_L1Y_Flight_Count,L1Y_BP_SUM,P1Y_BP_SUM,Customer_Status
31880,4,20.22222222,0.658264009,0,0,1.0,6030,0,未流失
31881,4,64.14285714,0.810078218,0,27,0.375,1000,5698,已流失
31882,4,31.71428571,0.464286102,0,0,0.409090909,1730,2796,已流失
31883,4,15.41666667,0.725063117,0,1,0.923076923,5657,500,未流失
31884,4,0.0,0.848032258,0,0,1.0,7738,0,未流失
31885,4,59.6,0.854576144,0,0,0.166666667,770,4748,已流失
31886,4,92.66666667,0.849597215,0,0,1.0,7698,0,未流失
31887,4,51.66666667,0.664519642,0,0,1.0,6131,0,未流失
31888,4,171.5,0.87,0,0,0.4,2122,4092,已流失
31889,4,20.25,0.689963651,0,0,0.0,0,6430,已流失
31890,4,103.8333333,0.564700826,0,3,0.714285714,2678,1526,准流失
31891,4,48.0,0.63801382,0,0,0.272727273,2249,2468,已流失
31892,4,90.57142857,0.440551973,0,29,0.375,763,2904,已流失
31893,4,57.7,0.651440015,0,0,0.090909091,715,3961,已流失
31894,4,42.57142857,1.345626478,0,1,0.4,4396,6622,已流失
31895,4,46.69230769,0.801570238,0,0,0.428571429,3000,4164,已流失
31896,4,29.66666667,0.774264823,1,1,1.0,6276,0,未流失
31897,4,75.33333333,0.877257547,0,0,0.714285714,4171,1083,准流失
31898,4,61.0,0.870313496,0,0,0.0,0,5333,已流失
31899,4,52.85714286,0.828104536,0,0,0.125,342,6106,已流失
31900,4,15.0,0.61807748,0,0,1.0,4080,0,未流失
31901,4,63.0,0.739460689,0,12,0.625,4838,2230,准流失
31902,4,40.0,0.668489328,0,0,0.0,0,5779,已流失
31903,4,49.55555556,0.915988731,0,0,0.2,1732,5830,已流失
31904,4,62.83333333,0.614393053,0,0,0.428571429,1970,2182,已流失
31905,4,96.57142857,0.606470954,0,0,0.375,1333,3465,已流失
31906,4,69.33333333,0.870829082,0,2,1.0,7395,0,未流失
31907,4,61.83333333,0.653830684,0,20,0.142857143,488,3737,已流失
31908,4,162.0,0.892278134,0,2,0.666666667,4928,1908,准流失
31909,4,246.5,0.82624062,0,0,0.666666667,5086,2464,准流失
31910,4,34.4,0.720673564,0,0,0.833333333,4634,1363,准流失
31911,4,43.42857143,0.801079685,0,0,0.125,2061,2748,已流失
31912,4,88.5,0.592602882,0,0,0.0,0,7499,已流失
31913,4,74.33333333,0.8675,0,0,0.5,3816,3816,准流失
31914,4,44.5,0.766472372,0,0,1.0,6763,0,未流失
31915,4,76.0,0.581240099,0,1,1.0,4934,0,未流失
31916,4,115.8333333,0.599973624,1,2,0.142857143,0,3957,已流失
31917,4,78.625,0.79925978,0,1,0.222222222,1588,4533,已流失
31918,4,2.0,1.0,0,0,0.0,0,6124,已流失
31919,4,48.2,0.839329643,0,0,0.0,0,5950,已流失
31920,4,140.2,0.554485617,0,0,0.833333333,2863,1020,准流失
31921,4,108.6666667,0.898955204,0,0,0.75,5070,2310,准流失
31922,4,57.0,0.715623033,0,0,0.142857143,1198,4358,已流失
31923,4,55.75,0.760264096,0,0,0.6,4189,2753,准流失
31924,4,101.4,0.621696738,0,1,0.333333333,2671,3723,已流失
31925,4,74.66666667,0.768891018,0,0,0.714285714,5061,1670,准流失
31926,4,88.14285714,0.760996096,0,0,0.25,1777,3695,已流失
31927,4,54.88888889,0.568196052,0,0,0.6,2091,1994,准流失
31928,4,39.66666667,1.018372891,0,0,0.428571429,1308,4627,已流失
31929,4,135.6,0.821540222,0,19,0.666666667,5831,2159,准流失
31930,4,110.5,0.819086215,0,0,0.2,863,6491,已流失
31931,4,69.42857143,0.669241562,1,1,0.875,4855,538,准流失
31932,4,38.5,0.8,0,0,1.0,5913,0,未流失
31933,4,66.44444444,0.472248148,0,0,0.6,2756,1128,准流失
31934,4,16.0,0.701909025,1,1,0.0,0,4729,已流失
31935,4,73.0,0.853383383,0,0,0.285714286,2228,5374,已流失
31936,4,49.33333333,0.709089018,0,0,0.0,0,4838,已流失
31937,4,86.0,0.70275201,0,0,0.5,1773,2933,准流失
31938,4,52.875,0.553213242,0,1,0.555555556,387,3010,准流失
31939,4,130.4,0.920194358,0,1,0.166666667,1211,5344,已流失
31940,4,89.42857143,0.802082353,0,0,0.625,5328,1239,准流失
31941,4,64.5,1.439767687,0,4,0.2,1068,5310,已流失
31942,4,106.6,0.88074677,1,23,0.833333333,5413,667,准流失
31943,4,41.0,0.598691375,1,20,1.0,5064,0,未流失
31944,4,46.57142857,0.911172303,0,0,0.875,6231,815,准流失
31945,4,112.25,0.779425958,0,0,0.2,1108,3522,已流失
31946,4,80.125,0.786704755,0,1,0.777777778,4312,2083,准流失
31947,4,98.0,0.863659402,0,0,0.2,1847,4388,已流失
31948,4,31.625,0.848285003,0,1,1.0,6524,0,未流失
31949,4,36.16666667,0.62882646,1,1,0.285714286,0,4735,已流失
31950,4,195.3333333,0.5225,0,0,0.5,2314,2314,准流失
31951,4,18.0,0.671230178,0,0,0.0,0,6111,已流失
31952,4,47.66666667,0.731472735,0,0,0.0,0,6609,已流失
31953,4,46.23076923,0.446135664,0,0,0.214285714,422,3264,已流失
31954,4,76.44444444,0.667015861,0,0,0.5,3011,2670,准流失
31955,4,53.5,0.700199404,0,0,1.0,4920,0,未流失
31956,4,68.5,0.808022539,0,0,0.142857143,500,4795,已流失
31957,4,55.375,0.579652766,0,0,0.333333333,2397,2640,已流失
31958,4,6.75,0.868626451,0,0,0.0,0,4939,已流失
31959,4,21.44444444,0.57061416,0,0,1.0,7076,0,未流失
31960,4,65.16666667,0.632200149,0,0,0.571428571,2407,2783,准流失
31961,5,10.57142857,0.782858128,0,0,1.0,6096,0,未流失
31962,4,61.4,0.753559097,0,0,0.333333333,1242,3594,已流失
31963,4,124.2,0.593873528,0,0,0.5,685,3173,准流失
31964,4,36.8,0.865030496,0,0,0.666666667,4787,1005,准流失
31965,4,155.6666667,0.98634164,0,0,0.5,3934,3027,准流失
31966,5,17.66666667,0.546259027,0,0,1.0,5728,0,未流失
31967,4,46.4,0.614663657,0,0,0.166666667,0,4295,已流失
31968,4,116.3333333,0.825814631,0,1,0.571428571,5957,810,准流失
31969,4,102.0,0.802775091,0,0,0.5,4137,2389,准流失
31970,4,53.77777778,0.715012081,0,1,0.6,4783,2487,准流失
31971,4,117.6666667,0.701509998,0,1,0.5,1135,2771,准流失
31972,4,48.0,0.861823477,0,0,0.8,5741,1209,准流失
31973,4,16.66666667,0.877322418,0,0,1.0,7055,0,未流失
31974,4,34.0,0.582820315,0,0,1.0,6164,0,未流失
31975,4,62.75,0.662155508,0,11,0.777777778,4410,860,准流失
31976,4,12.54545455,0.717662694,0,0,1.0,4970,0,未流失
31977,4,58.28571429,0.6075,0,0,0.25,920,2760,已流失
31978,4,45.85714286,0.633040566,0,0,0.75,2017,2609,准流失
31979,4,62.5,0.459195519,0,0,0.142857143,828,3897,已流失
31980,4,103.25,1.297878672,0,0,0.8,4527,1816,准流失
31981,4,86.16666667,0.775601414,0,2,0.428571429,3537,2651,已流失
31982,4,74.14285714,0.733683132,0,0,0.75,5279,1267,准流失
31983,4,54.33333333,0.699684221,0,0,0.6,4642,1852,准流失
31984,4,94.0,0.878704302,0,0,0.428571429,3027,3761,已流失
31985,4,66.42857143,0.631750116,0,37,0.375,1935,3267,已流失
31986,4,60.66666667,0.687141558,0,0,0.285714286,1526,3899,已流失
31987,4,32.55555556,0.576322034,0,0,0.8,4754,1430,准流失
31988,4,116.6666667,0.71327145,1,1,0.571428571,4491,2379,准流失
31989,4,52.25,0.738737643,0,0,0.111111111,275,5856,已流失
31990,4,126.0,0.765257709,0,0,0.166666667,500,7588,已流失
31991,4,28.85714286,0.370770992,0,1,0.625,3555,3369,准流失
31992,4,106.0,0.574540769,0,0,0.571428571,2897,2240,准流失
31993,4,12.0,0.781943646,0,0,1.0,3859,0,未流失
31994,4,20.16666667,0.683723854,0,0,1.0,6008,0,未流失
31995,4,41.125,0.616275381,0,0,0.222222222,1159,4212,已流失
31996,4,36.5,0.617661488,0,0,1.0,6059,0,未流失
31997,4,65.75,0.770280988,0,2,0.4,2349,2607,已流失
31998,4,69.57142857,0.668477726,0,0,0.75,2523,1911,准流失
31999,4,53.08333333,0.80173272,0,0,0.615384615,4514,2720,准流失
32000,4,119.8,0.776710857,0,0,0.666666667,4135,1663,准流失
32001,4,118.2,0.816299099,0,0,0.166666667,1908,6202,已流失
32002,4,78.83333333,0.551398896,0,1,0.714285714,3618,1677,准流失
32003,4,53.18181818,0.676281477,0,0,0.5,1818,3809,准流失
32004,4,48.14285714,0.73165518,0,0,0.125,484,5498,已流失
32005,4,52.5,0.571527719,0,0,0.111111111,494,2954,已流失
32006,4,68.875,0.503387934,0,47,0.666666667,1234,3473,准流失
32007,4,65.125,0.525288112,1,2,0.333333333,2586,2757,已流失
32008,4,94.2,0.635580721,0,0,0.166666667,205,3543,已流失
32009,4,16.85714286,0.844631841,0,0,0.875,5849,984,准流失
32010,4,112.0,0.629359533,0,0,0.5,2761,3210,准流失
32011,4,75.0,0.838271605,0,0,0.0,0,6207,已流失
32012,4,80.4,0.604711436,0,0,0.5,3074,2222,准流失
32013,4,85.16666667,0.803669508,0,0,0.571428571,2998,2695,准流失
32014,4,21.16666667,0.716738809,0,0,0.0,0,5888,已流失
32015,4,57.71428571,0.731063967,0,0,0.5,2848,2594,准流失
32016,4,10.0,0.539953866,0,0,0.0,0,4770,已流失
32017,4,65.22222222,0.823387116,0,0,0.4,3942,3314,已流失
32018,4,65.6,0.794835461,0,1,0.0,0,6853,已流失
32019,4,25.36363636,0.581881859,0,0,0.916666667,3093,1056,未流失
32020,4,84.875,0.758412113,0,28,0.888888889,5371,758,准流失
32021,4,48.28571429,0.609014628,0,1,0.533333333,3740,1943,准流失
32022,4,59.22222222,0.47822891,0,0,0.3,420,2942,已流失
32023,4,12.8,0.686076845,0,0,0.0,0,4890,已流失
32024,4,168.0,0.6625625,0,1,0.75,2828,1368,准流失
32025,4,107.0,0.689057485,0,0,0.571428571,2230,3923,准流失
32026,4,50.0,0.734394284,2,5,0.428571429,1732,3814,已流失
32027,4,193.0,1.05,0,0,0.0,0,7628,已流失
32028,4,4.0,1.05,0,0,1.0,7628,0,未流失
32029,4,55.92307692,0.552131054,0,0,0.5,2629,2479,准流失
32030,4,91.75,0.620117937,0,0,0.4,1385,2598,已流失
32031,4,48.53846154,0.508527515,0,0,0.071428571,1114,4751,已流失
32032,4,77.0,0.649344184,0,4,0.25,0,4418,已流失
32033,4,43.25,0.679426969,1,2,0.538461538,2597,2445,准流失
32034,4,40.8,0.534634608,0,3,0.090909091,0,5823,已流失
32035,5,198.0,1.27,0,0,0.666666667,3360,2016,准流失
32036,4,72.875,0.751030014,0,0,0.777777778,4853,708,准流失
32037,4,34.8,0.710935207,0,0,0.0,0,5815,已流失
32038,4,112.4,0.665954228,0,0,0.333333333,2268,3640,已流失
32039,4,123.0,0.54646139,0,0,0.333333333,678,3668,已流失
32040,4,60.0,0.727251368,0,0,0.8,3334,1884,准流失
32041,4,76.75,0.929569391,0,0,0.8,4180,2543,准流失
32042,4,113.0,0.851323788,0,12,0.428571429,2878,2681,已流失
32043,4,84.8,0.686047571,0,0,0.666666667,4157,1629,准流失
32044,4,45.88888889,0.468170201,0,0,0.5,1976,2245,准流失
32045,4,60.22222222,0.740727869,0,0,0.5,2763,2712,准流失
32046,4,98.0,0.717778013,0,0,0.75,2739,1024,准流失
32047,4,93.0,0.82287154,0,0,0.75,4663,1398,准流失
32048,4,55.0,0.764045096,0,0,1.0,6059,0,未流失
32049,4,75.66666667,0.82249909,0,0,0.714285714,4829,1656,准流失
32050,4,66.42857143,0.767752096,0,0,0.625,4219,2436,准流失
32051,4,50.83333333,0.843961888,0,0,0.857142857,4183,2189,准流失
32052,4,72.57142857,0.642468949,0,0,0.125,0,4248,已流失
32053,4,65.16666667,0.568230311,0,0,0.857142857,4579,690,准流失
32054,4,86.0,1.25,0,0,0.5,2543,3814,准流失
32055,4,73.66666667,0.505165909,0,0,0.3,477,3924,已流失
32056,4,59.0,0.675494166,0,0,1.0,5422,0,未流失
32057,4,62.36363636,0.613263606,3,28,0.5,3172,2011,准流失
32058,4,58.75,0.690718074,0,0,0.555555556,4240,1606,准流失
32059,4,13.0,0.828303364,0,0,1.0,6117,0,未流失
32060,4,39.33333333,0.882905203,0,0,0.0,0,6715,已流失
32061,4,73.4,0.613166999,0,0,0.666666667,4720,1015,准流失
32062,4,127.0,0.779820318,0,0,1.0,6311,0,未流失
32063,4,124.25,0.947286974,0,0,0.2,1888,4963,已流失
32064,4,42.0,0.825,0,0,0.0,0,7514,已流失
32065,4,8.0,1.41,0,0,1.0,6746,0,未流失
32066,4,22.0,0.879737458,0,0,0.285714286,3816,3100,已流失
32067,4,52.25,0.675986218,0,0,0.0,0,7179,已流失
32068,4,21.8,0.621886255,0,0,1.0,6639,0,未流失
32069,4,4.571428571,0.617818348,0,1,0.0,0,5436,已流失
32070,4,20.0,0.73271625,0,0,0.0,0,6560,已流失
32071,4,85.85714286,0.557511327,0,0,0.375,1411,3008,已流失
32072,4,49.0,0.776262904,0,0,1.0,5496,0,未流失
32073,4,20.0,1.34,0,0,0.6,3515,3102,准流失
32074,4,88.625,0.529953008,0,0,0.555555556,2210,2605,准流失
32075,4,31.83333333,0.591304728,0,0,0.428571429,2657,2196,已流失
32076,4,27.375,0.770989061,0,0,1.0,6759,0,未流失
32077,4,97.5,0.689225833,0,0,0.714285714,4460,2047,准流失
32078,4,41.83333333,0.737836423,0,0,1.0,5890,0,未流失
32079,4,20.33333333,0.905732262,0,0,1.0,7011,0,未流失
32080,4,64.6,0.780902585,0,1,0.666666667,3735,2174,准流失
32081,4,232.0,0.723439204,1,1,0.5,2072,2910,准流失
32082,4,33.8,0.605769679,0,0,0.181818182,314,4194,已流失
32083,4,76.33333333,0.745470575,0,0,0.5,1333,5572,准流失
32084,4,58.42857143,0.630884163,0,0,0.875,5145,479,准流失
32085,4,39.25,0.880761719,0,0,0.0,0,5888,已流失
32086,4,90.25,0.476,0,0,0.4,985,2955,已流失
32087,4,2.0,0.768531985,0,0,0.0,0,7538,已流失
32088,4,10.2,0.541157878,0,0,0.0,0,3066,已流失
32089,4,11.125,0.893834259,0,0,0.333333333,2857,4482,已流失
32090,4,62.0,0.469754776,0,0,0.333333333,638,4831,已流失
32091,4,66.75,0.738138646,0,0,0.444444444,2263,4724,已流失
32092,4,64.16666667,0.47,0,0,0.285714286,651,3582,已流失
32093,4,57.5,0.529474467,1,1,0.333333333,2688,2289,已流失
32094,4,150.5,0.749883527,0,0,0.6,3465,2410,准流失
32095,4,33.44444444,0.718238419,0,0,1.0,6389,0,未流失
32096,4,44.66666667,0.600239744,0,0,0.0,0,5019,已流失
32097,4,99.42857143,0.6355566,0,9,0.375,928,4725,已流失
32098,4,109.8333333,0.56139025,0,0,0.571428571,2632,1680,准流失
32099,4,57.5,0.662904776,0,0,0.8,3651,515,准流失
32100,4,49.375,0.408017143,0,7,0.666666667,1000,2985,准流失
32101,4,116.1666667,0.576822294,2,39,0.714285714,3755,1412,准流失
32102,4,85.0,0.891077268,0,0,1.0,6776,0,未流失
32103,4,127.25,0.823201364,0,0,0.2,446,4563,已流失
32104,4,57.41666667,0.551930899,0,0,0.615384615,700,3873,准流失
32105,4,73.6,0.570993747,0,0,0.833333333,4937,0,准流失
32106,4,65.22222222,0.495310805,0,0,0.6,1954,1693,准流失
32107,4,69.9,0.769804011,0,0,0.454545455,2701,4194,已流失
32108,4,39.84615385,0.487417749,0,0,0.714285714,1609,1810,准流失
32109,4,7.5,0.880323169,0,0,0.0,0,6912,已流失
32110,4,43.625,0.802232514,0,0,0.111111111,646,5307,已流失
32111,4,49.7,0.547177576,0,0,0.363636364,827,3552,已流失
32112,4,93.5,0.650582852,0,0,0.428571429,2512,3380,已流失
32113,4,89.71428571,0.65327271,1,1,0.625,3286,1505,准流失
32114,4,41.5,0.590594718,0,0,0.555555556,1192,2724,准流失
32115,4,49.1,0.591313485,0,1,0.363636364,844,3560,已流失
32116,4,71.5,0.59212557,0,0,1.0,3693,0,未流失
32117,4,71.5,0.59212557,0,0,1.0,3693,0,未流失
32118,4,90.42857143,0.866131349,0,20,0.75,5575,845,准流失
32119,4,95.5,0.91173913,0,0,0.666666667,4928,1624,准流失
32120,4,90.4,0.553766915,0,0,0.333333333,2294,3113,已流失
32121,4,53.5,1.229424618,0,0,0.0,0,6240,已流失
32122,4,59.25,1.0,0,0,0.2,1967,4292,已流失
32123,4,55.33333333,0.7469001,0,25,1.0,4943,0,未流失
32124,4,37.89473684,0.582,0,1,0.55,2200,3000,准流失
32125,4,94.5,0.599888928,0,0,0.142857143,544,3652,已流失
32126,4,105.8333333,0.893711941,0,1,0.571428571,3966,2608,准流失
32127,4,108.0,0.859966879,0,0,0.5,2899,3630,准流失
32128,4,49.5,0.672505479,0,0,0.777777778,4829,698,准流失
32129,4,74.0,0.961187527,0,0,0.25,244,5574,已流失
32130,4,42.66666667,0.8125,0,0,1.0,6687,0,未流失
32131,4,65.8,0.599162894,0,0,0.545454545,3895,696,准流失
32132,4,24.4,0.719641753,0,0,0.181818182,946,3949,已流失
32133,4,54.09090909,0.521616169,0,1,0.333333333,1599,3299,已流失
32134,4,90.6,0.79694615,1,1,0.5,3222,2173,准流失
32135,4,68.28571429,0.72007149,0,0,0.625,3921,1011,准流失
32136,4,27.42857143,0.794103107,0,0,0.0,0,5642,已流失
32137,4,62.72727273,0.470311607,0,0,0.583333333,1275,2045,准流失
32138,4,53.33333333,0.901352037,0,1,0.5,3805,2053,准流失
32139,4,65.0,0.354203507,0,0,0.5,1591,2544,准流失
32140,4,136.6,0.542873008,0,0,0.5,1822,1451,准流失
32141,4,111.6666667,0.882435897,0,0,0.75,4094,2464,准流失
32142,4,46.0,0.742806167,0,1,0.5,3894,2387,准流失
32143,4,71.8,0.526666667,0,0,0.666666667,3192,1596,准流失
32144,4,60.0,0.707699171,0,0,0.5,1900,4893,准流失
32145,4,77.11111111,0.574197752,0,0,0.6,1372,3296,准流失
32146,4,71.0,0.51520862,0,0,0.666666667,2254,1547,准流失
32147,4,4.25,0.656263993,0,0,0.0,0,5406,已流失
32148,4,74.57142857,0.606750068,0,0,0.25,854,4148,已流失
32149,4,30.8,0.909413193,0,2,1.0,6813,0,未流失
32150,4,136.6,0.877977338,0,0,0.333333333,2064,4619,已流失
32151,4,94.5,0.581856711,0,0,0.428571429,1164,3333,已流失
32152,4,66.125,0.776295059,0,0,0.444444444,2202,2989,已流失
32153,4,81.16666667,0.763536475,0,0,0.571428571,3452,2515,准流失
32154,4,49.75,0.919326241,0,0,0.0,0,6200,已流失
32155,4,62.25,0.706911379,0,0,0.4,562,3937,已流失
32156,4,101.0,0.548125407,0,0,0.571428571,3876,2000,准流失
32157,4,95.0,0.85,0,0,0.0,0,7473,已流失
32158,4,61.55555556,0.738024529,0,0,0.4,1880,3787,已流失
32159,4,63.0,0.695295574,0,0,0.75,4343,1459,准流失
32160,4,45.28571429,0.489287063,0,0,0.75,1236,1836,准流失
32161,4,209.0,1.341178109,0,0,0.5,1211,5473,准流失
32162,4,24.8,0.614057773,0,1,0.333333333,2671,2578,已流失
32163,4,58.8,0.659956901,0,0,0.0,0,5082,已流失
32164,4,92.0,0.840167103,0,0,0.666666667,5777,1000,准流失
32165,4,72.2,0.565589322,0,0,0.666666667,5365,1526,准流失
32166,4,63.33333333,0.386539101,0,28,0.5,3093,886,准流失
32167,4,23.16666667,0.734348158,0,0,1.0,6243,0,未流失
32168,4,86.0,0.510635233,0,0,0.375,0,3797,已流失
32169,4,132.2,0.561012743,0,0,0.5,2758,4665,准流失
32170,4,119.6,0.803574326,0,0,0.666666667,4069,2077,准流失
32171,4,9.272727273,0.8675,0,0,0.666666667,4647,2135,准流失
32172,4,89.2,0.713079936,0,27,0.833333333,5078,479,准流失
32173,4,33.375,0.66623306,0,0,0.0,0,5100,已流失
32174,4,20.83333333,0.861649181,0,0,0.0,0,5115,已流失
32175,4,28.0,0.848079587,0,0,0.0,0,7248,已流失
32176,4,73.33333333,0.843883459,0,0,0.7,5130,1705,准流失
32177,4,80.0,0.405959127,0,24,0.5,1263,3127,准流失
32178,4,43.2,0.554591501,1,1,0.0,0,4195,已流失
32179,4,38.33333333,0.725,0,0,0.0,0,3296,已流失
32180,4,55.0,0.725,0,0,0.5,1648,4122,准流失
32181,4,29.2,0.613916849,0,0,0.666666667,3052,434,准流失
32182,4,95.0,0.655498442,0,0,0.571428571,3758,1375,准流失
32183,6,113.3333333,1.173031359,0,0,0.0,0,5410,已流失
32184,4,49.85714286,0.756058394,0,0,0.25,1732,4436,已流失
32185,4,50.11111111,0.52981821,0,0,0.5,2248,2765,准流失
32186,4,170.0,0.642338517,0,0,0.4,2753,3533,已流失
32187,4,79.6,0.821406784,0,1,0.166666667,1135,4895,已流失
32188,4,77.2,0.709290907,0,0,0.666666667,3495,1328,准流失
32189,4,51.54545455,0.593614638,0,0,0.083333333,0,5098,已流失
32190,4,48.42857143,0.834399405,0,0,0.125,0,6176,已流失
32191,4,77.85714286,0.774113859,0,0,0.625,2270,3567,准流失
32192,4,90.5,0.703352492,0,0,0.8,3001,1908,准流失
32193,4,85.42857143,0.648773858,0,0,0.625,2875,1486,准流失
32194,4,48.22222222,0.439330243,0,0,0.8,1401,711,准流失
32195,4,80.5,0.66,0,0,0.8,3568,1784,准流失
32196,4,90.8,0.822886497,0,0,0.166666667,866,5319,已流失
32197,4,68.2,0.654347826,0,0,0.166666667,755,5457,已流失
32198,4,61.16666667,0.513064369,0,0,0.142857143,0,5379,已流失
32199,4,50.0,0.572714115,0,0,0.111111111,646,4741,已流失
32200,4,32.5,0.688368642,0,0,1.0,5420,0,未流失
32201,4,69.5,0.685697829,0,0,1.0,7012,0,未流失
32202,4,134.25,0.515979745,0,3,0.2,3015,2493,已流失
32203,4,86.75,0.568,0,0,0.6,2751,1572,准流失
32204,4,21.14285714,0.589861404,0,5,1.0,6525,0,未流失
32205,4,170.3333333,1.463580758,0,0,0.5,2325,3345,准流失
32206,4,43.28571429,0.834666667,0,0,0.533333333,4000,3500,准流失
32207,4,36.83333333,0.622110669,0,22,1.0,5474,0,未流失
32208,4,28.5,0.564804235,0,1,0.538461538,2524,2053,准流失
32209,4,170.0,1.5,2,5,0.333333333,1036,4772,已流失
32210,4,25.55555556,0.544500972,0,0,0.6,2598,1988,准流失
32211,4,64.42857143,0.54378479,0,0,0.75,3021,887,准流失
32212,5,21.375,1.000860759,0,0,1.0,6853,0,未流失
32213,4,89.75,0.776060046,0,0,0.6,1915,2514,准流失
32214,4,87.25,0.561772131,0,0,0.444444444,896,2990,已流失
32215,4,64.14285714,0.807232432,0,0,0.5,2570,3332,准流失
32216,4,108.25,0.925762502,0,0,0.4,2085,4365,已流失
32217,4,60.5,0.775588133,0,0,0.333333333,1282,4414,已流失
32218,4,44.5,0.726277159,0,0,0.555555556,3279,2136,准流失
32219,4,30.16666667,0.699633448,0,0,0.571428571,5210,1148,准流失
32220,4,73.85714286,0.587421527,0,25,0.25,2039,3013,已流失
32221,4,100.6666667,0.735043764,0,0,0.5,1030,4277,准流失
32222,4,59.22222222,0.626745032,0,0,0.2,3040,3335,已流失
32223,4,118.5,0.644773971,0,0,1.0,3655,0,未流失
32224,4,57.2,0.596709007,0,0,0.833333333,4504,538,准流失
32225,4,81.83333333,0.66190068,0,0,0.571428571,5064,1299,准流失
32226,4,15.83333333,0.76516118,0,0,1.0,5572,0,未流失
32227,4,98.14285714,0.798134506,0,0,0.625,3648,2622,准流失
32228,4,31.125,0.636250829,0,0,0.111111111,533,4880,已流失
32229,4,85.4,0.860904896,0,1,0.833333333,5992,498,准流失
32230,4,50.18181818,0.525651561,0,0,0.25,297,3623,已流失
32231,4,135.0,0.579127361,0,0,0.5,2076,2146,准流失
32232,4,68.6,0.454295765,0,1,0.636363636,2261,1053,准流失
32233,4,130.0,0.714,0,0,0.6,1851,3088,准流失
32234,4,88.71428571,0.598931407,0,0,0.375,2013,3003,已流失
32235,4,68.1,0.654888325,2,3,0.727272727,3128,2243,准流失
32236,4,64.875,0.777902908,0,0,0.555555556,5077,1482,准流失
32237,4,76.0,0.529876884,0,0,0.555555556,628,2806,准流失
32238,4,53.41666667,0.453358768,0,1,0.461538462,617,2642,已流失
32239,4,5.0,0.875,0,0,0.0,0,4653,已流失
32240,4,8.75,0.773185902,0,0,0.0,0,5343,已流失
32241,4,28.0,0.752190722,0,0,0.0,0,5316,已流失
32242,4,52.5,0.596097691,0,0,0.222222222,1289,4140,已流失
32243,4,68.75,0.779848943,0,0,1.0,5923,0,未流失
32244,4,56.6,0.708391217,0,0,0.166666667,636,5184,已流失
32245,4,121.8,0.710386407,0,0,0.833333333,4192,610,准流失
32246,4,29.5,1.236688168,0,0,1.0,6566,0,未流失
